TV,Radio,Newspaper,Sales
272.79612062363464,18.50793501277222,44.47705764802691,22.500655593091032
77.63399448000507,0.7728308264433714,97.5359480709003,8.698197989920796
198.75668530619458,46.415928129386266,113.66982928606305,23.283518587601108
93.51332282682328,21.409207415865716,118.32012765874451,16.529975222399216
156.02040635334325,48.33274095218348,90.40538223107299,26.235747291119786
,48.18099885446264,,21.190514102950115
55.45633665765811,42.650472773368,10.020086003840252,17.247566102630767
290.8753883293676,14.722444603479284,93.25762991129241,22.44487078259442
232.53984700833436,19.254886430096263,67.00850996829661,20.41736666047189
281.8496824692567,42.556833575842845,50.90664110963716,27.22432636336947
268.44820512829466,15.846100257813884,108.76252621136831,21.38326941557147
179.36999364332553,8.474637334304624,13.343697876738162,15.869646569711824
276.562270506935,27.840063122917506,59.1150125149031,23.740851100462727
26.54775061557585,46.80773870803905,1.3624373720902883,16.108244884777264
58.79485872574356,34.80148983374865,56.23927703929515,15.387076509256154
13.56818667316142,28.50305850446825,6.756393081820482,11.088162895070312
97.5990992289793,4.8588246885384265,14.25814995216863,9.63295590561594
116.6031869068446,30.750361334958487,14.103149613252587,16.256106112613953
81.40470953216877,49.50269250521316,,20.88291317892898
,7.004200761826201,89.5253855118508,20.478532426199262
107.02599800807678,25.916482618186837,70.00425181165916,14.768306074959973
84.28035290621423,43.86865359639777,115.46070581694504,19.291353880903554
162.80882494747453,37.03843088771022,44.98446954284449,22.1250528054019
42.27726749242879,34.8507870497634,34.285450353823286,11.922767366430294
240.6590942262119,35.12420419935546,104.23189538273523,25.915154793578942
22.365193103931247,17.97455756098776,26.831500622334318,8.987550535198686
296.06608098015516,14.679592213224668,115.58670473287336,24.750987541871165
,40.46805777392568,1.458536962777961,23.546979729049003
59.61470446025172,40.50566973395904,116.38545920491669,14.538400610856785
1.6566351370807197,43.35361592900519,5.179189434069134,11.36403318017102
244.63842853645025,45.66202762782356,106.93717364376853,27.50582610881698
212.05720315428513,25.56711994304689,63.324133090355986,21.73910922980942
218.7021504122962,25.07581473435998,119.15577553431604,20.785353285173358
231.38110400578373,39.91475894833876,8.855587768247863,25.598451555805475
22.21339552022711,32.49819653888826,66.46251412815849,10.782654131667154
107.53971856328178,35.098343862885166,116.31630427429188,18.46069804551307
34.760717857538914,39.789633471805054,62.77174130041786,13.507155700598451
258.93102776267807,44.50026709087832,75.52783657623151,26.624129010368648
186.98943804826737,16.89975784257679,83.48984267815406,18.635419904684888
99.26940745579475,18.7791476319972,54.54492777213279,12.974129128984577
19.067505085807092,4.69909699204345,75.3069696100876,7.069431032455183
93.29469651469866,28.9140070498087,70.11771743077203,17.658152623826055
97.55499660802411,1.7971136898371043,108.13896125891868,10.453224376673091
218.88185350141922,23.27990090662301,5.4535656409749445,21.908146680903027
191.26724140656393,27.13223173537883,33.715582751067636,18.632403962928212
266.16382277289796,14.32706260641422,114.04937808918704,23.108803707692537
141.66447754858478,29.541663028450536,106.83165406690996,21.222225954775297
35.87827378149051,1.5250124969524714,54.67881033428555,3.9382375416169415
213.9734361668985,1.8674094374607209,74.41591173618441,15.6209699299932
228.23551458506924,41.13002803298291,33.28574195773592,25.836246946198216
168.38315927084886,18.009532070563143,22.57453916685136,16.942241690259095
231.2901539863683,6.353025632594239,55.64380859279786,18.948269721822207
148.13867890931724,26.112163002740218,42.40226736312634,17.14741143957144
156.81984881459823,38.499677654930544,70.03873342210466,21.37119998714642
128.2623055075649,10.791051374842159,9.328156435798181,13.431091261616539
7.625738023228557,31.144523790950014,116.92737691993997,14.53113852104054
32.367428097991336,4.2673732496884,118.34528933755234,9.03693021316459
9.428755706020276,2.584086058430385,83.77940568236941,7.332453046923588
190.92312337913413,26.5677315784074,64.33156396129445,19.885202675067433
94.306794322898,27.031756080505325,37.14331395435933,14.761714735680819
,31.871495074910328,97.65540236483385,19.330576124371515
272.2699421778279,36.30456668613308,82.16774070646551,27.28776606675011
74.78766874466248,48.79260397312673,19.514032721386954,18.06156783784195
123.11487691068892,25.815017415059767,109.31126213926109,17.846522235283633
226.6653415629146,16.1478236470623,98.70446915078028,23.66297769703415
68.63944964748674,39.759309738435185,113.97598959503088,18.830281381159224
23.093972948637898,13.541612563103712,87.08634100660319,9.244849271866908
86.92543587413041,21.948571035281805,73.60982351229478,16.273905119131747
48.366386176201324,3.9228190671132976,50.189164354874265,8.092661706249142
278.90929570277194,1.2675371707728755,111.92741800248159,17.261059596551206
242.43611386932508,48.132420733896254,103.927666740049,26.27543704126989
190.02112695312704,41.79900602561029,5.426240412742729,20.108932075367058
261.43817705631534,34.798710304684896,3.1640369396702406,24.536021057087485
241.10162306973433,20.447647220713495,45.17560402536595,21.623994206667405
55.97101766581075,8.664716003542289,97.26639969381995,13.01881404935012
267.76769954699336,7.8218521335543025,118.47313551779334,21.627877819884706
161.8026725746952,12.512144908229766,18.050026932423382,15.444412086491653
242.23204654921875,27.461333235306025,71.29568584225622,24.56093420471994
268.82738997704797,35.72979613500312,45.706902795722584,22.727694790298422
95.40104249155917,,116.38972773775238,17.889345006295642
33.01557735830303,13.996694847297142,101.05427077628504,11.61695833596788
68.3805487625825,47.743264033159704,100.59944456533654,16.75579532174467
128.1323365878769,36.89484583478843,56.243179175396435,21.06364885291589
245.40442977674795,27.717702625570034,49.77834028051982,23.81929002799822
258.21917497690305,30.58603731171761,32.80884863168475,23.733322826654323
2.085639159357211,20.980003121389494,6.765059598111254,10.317105977386301
153.22419077326973,12.386549475057873,103.76668515060639,19.58222557188772
125.22330094463369,17.798633932563078,97.5481210956093,16.069172427288137
66.63234314121908,37.892305523218454,119.96612079433567,17.482070349098507
35.95961020010484,0.7196744314877934,119.59642044886864,7.4488382514811216
101.28455142108838,5.803632025345812,66.6518046723153,10.616705468649547
282.87291117375577,2.3001321010876374,92.27848982166125,21.771960601938297
96.96087960622657,2.0364401159485066,113.37188758589136,10.104925140496643
155.63718652300983,42.77302920055036,101.95768688128938,22.46339139090255
210.90568766855336,35.18289296900118,29.68177220918372,22.16219452917207
109.0888807137882,23.70869145436626,54.06529623721122,16.455305027554363
291.5346248162882,4.891708032550074,15.499129818179398,21.21055730343664
288.7341884826334,,114.48612327104668,27.054039324397312
75.53468874760925,23.673588539028284,72.7409561341056,13.473837108245053
149.17455176771563,8.660093495500758,27.437136660415526,14.060305251150032
90.2634929450309,21.692582461898652,80.60408212870281,
85.45214831324029,19.92523671986867,74.1753888549475,13.332968758071056
11.06608420635984,30.792504902610823,42.97952616394086,12.707551192046843
182.86930019396905,31.75468254338219,13.626911063955482,21.766153553982473
150.80370696865845,2.265200488602226,80.58878347113595,12.415865294598289
15.443625374996806,18.73063073132356,62.436924108455194,11.447085536257596
83.59393927098343,31.29299578571182,92.67820700827671,18.39853497898173
272.4797657899961,25.156812929004385,62.41962013343921,24.899699431470626
71.86856720009173,42.824492059416116,102.26178003822481,20.996138291107158
43.46846162736693,32.93468158094725,66.22882065293827,13.261963805431819
146.8358280832689,8.146721354071484,67.31255658424635,12.777279185853079
295.6951362331802,3.528437370021492,105.1984323190014,18.874348235496907
72.61658145345012,32.12096391031578,48.41794394548764,17.783267761424316
201.64066422176356,1.3255655270810907,16.081827414076887,16.489513075176255
228.48588459861529,29.288779063673164,,22.233212247875723
71.2912631977199,47.01151207124788,90.61647068083428,19.292983220423643
218.46490458355788,28.77370889379395,74.43714616241576,20.73412489861328
110.33493981577597,19.408496310326097,84.48957217190683,18.911969943998326
189.69174917807385,32.16441092211766,25.55569938106929,21.36685841010076
190.0589132282684,22.912644524575832,16.364577070412373,19.41321252894005
160.73240522242753,27.280839465796745,1.7453598801458314,19.598891688930223
27.08693101632249,47.07324043882626,42.07050705679164,16.91121355675436
250.5907486767714,19.305131890038712,70.79012242255597,22.43429107249057
96.23401949152075,48.05952819119571,47.069285411967876,18.708587783766895
55.95555311995627,45.26753209780318,52.496990642847486,18.08345651769092
12.232542466429175,9.789556739464821,108.49904333924981,11.477565649319471
177.26788295647253,3.4680650437582727,41.790656042796044,16.99304378623571
203.26930855268472,5.038900068871333,61.678738699177295,19.17781276835937
4.976348678356846,0.9110912825774864,94.03836152893717,5.604595791075933
153.6279174897843,4.72214803779642,47.58513387855242,
67.94873255938138,34.150338670817845,74.65040402734482,15.785328022256614
193.55183712283497,3.559432423011449,103.48364504960942,16.507902159673176
52.309928701497434,15.948781514688065,113.94247483891705,13.585964764108079
207.28132143073978,42.24376554847273,17.648817711484554,21.45061041377415
116.02060389016123,1.1635967867912933,111.19051501937933,14.439980181251034
281.01899662102034,,59.05395516954458,27.54916236076734
41.256283243797974,14.092738738669997,30.989326595875003,9.550933570961519
102.31990531507755,5.908241381082813,55.09629074859136,10.330449886566102
34.042056372176724,34.836858268207536,117.60390903425724,12.363228554794262
277.4080854835688,31.4471423389942,59.11417127914435,26.985730330711597
263.2018060142943,,39.450193234500986,27.439289319112856
77.38248831454668,36.75355219019429,76.00810251800709,15.044974529334683
197.99521381025372,40.17404651924243,28.817474253383168,21.28012657879958
245.16666006036476,14.101728628565324,9.103599373039671,19.66603767352651
166.5602434798387,8.871977188986142,15.465566629277907,17.76059556601603
,37.53073758204292,15.365500674932694,20.215174171452603
72.55568727013551,40.3417369633632,18.22832322147532,14.62370055871701
27.930830341769763,49.52525710003366,16.659260717929214,16.099570948145598
269.16472738599805,20.630883845571326,76.90496937638575,22.94437747755652
270.12541714899913,18.600904289639157,21.825610127897377,18.399377852244406
189.93043718198038,38.82064803709984,41.48007399886359,22.594009906730903
101.70893731461021,17.040177012650894,107.61460918872142,14.223226564834885
104.76287238379827,46.537866280178235,56.875396831544684,21.158780390761137
217.7867036610718,42.92063759215059,80.10692862252326,28.047966130126962
269.1330779857731,21.44970136875092,20.67838454419558,24.64322556280243
266.1259272795352,37.54355338957487,23.074682257040493,25.64242082862989
233.96266375728715,37.727143704234116,4.904233951977464,22.63281540511845
